InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
558417,22728,ALARM CLOCK BAKELIKE PINK,50,2011-06-29 10:50:00,3.39,14156.0,EIRE
556017,23200,JUMBO BAG PEARS,10,2011-06-08 11:56:00,2.08,15382.0,United Kingdom
570467,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-10-10 16:06:00,0.85,12607.0,USA
537144,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-12-05 13:00:00,4.95,15880.0,United Kingdom
568197,23408,PHOTO FRAME LINEN AND LACE SMALL,6,2011-09-25 14:52:00,2.08,16746.0,United Kingdom
549294,22180,RETROSPOT LAMP,1,2011-04-07 19:27:00,9.95,13230.0,United Kingdom
558542,22469,HEART OF WICKER SMALL,4,2011-06-30 12:23:00,1.65,13593.0,United Kingdom
577167,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-11-18 10:41:00,2.95,16511.0,United Kingdom
C555338,22413,METAL SIGN TAKE IT OR LEAVE IT ,-6,2011-06-02 11:22:00,2.95,14323.0,United Kingdom
553721,23201,JUMBO BAG ALPHABET,10,2011-05-18 16:37:00,1.95,16570.0,United Kingdom
556055,23200,JUMBO BAG PEARS,100,2011-06-08 13:33:00,1.79,14477.0,United Kingdom
576559,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-15 13:19:00,1.69,14711.0,United Kingdom
550196,22859,EASTER TIN BUNNY BOUQUET,1,2011-04-15 10:09:00,1.65,14796.0,United Kingdom
572047,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-10-20 12:13:00,0.85,16474.0,United Kingdom
579468,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-11-29 14:58:00,6.95,14711.0,United Kingdom
567656,22186,RED STAR CARD HOLDER,1,2011-09-21 14:40:00,5.79,14096.0,United Kingdom
569781,22047,EMPIRE GIFT WRAP,50,2011-10-06 11:38:00,0.42,13199.0,United Kingdom
570211,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-10-09 11:15:00,2.1,13558.0,United Kingdom
563714,22652,TRAVEL SEWING KIT,10,2011-08-18 15:51:00,1.65,14565.0,United Kingdom
579512,23421,PANTRY HOOK SPATULA,2,2011-11-29 16:47:00,4.13,,United Kingdom
579161,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-11-28 13:56:00,2.95,17379.0,United Kingdom
543826,22379,RECYCLING BAG RETROSPOT ,2,2011-02-14 09:41:00,4.13,,United Kingdom
573893,23042,PAPER LANTERN 7 POINT SNOW STAR,8,2011-11-01 13:57:00,6.65,18270.0,United Kingdom
564065,22818,CARD CHRISTMAS VILLAGE,12,2011-08-22 15:05:00,0.42,15150.0,United Kingdom
561614,23345, DOLLY GIRL BEAKER,12,2011-07-28 12:50:00,1.25,13871.0,United Kingdom
577309,20749,ASSORTED COLOUR MINI CASES,2,2011-11-18 13:14:00,7.95,15933.0,United Kingdom
551125,90136,PALE PINK/AMETHYST STONE NECKLACE,2,2011-04-26 12:47:00,9.95,17277.0,United Kingdom
569246,22421,LIPSTICK PEN FUSCHIA,3,2011-10-03 09:57:00,0.83,14096.0,United Kingdom
578344,21676,FLOWERS  STICKERS,1,2011-11-24 09:21:00,1.63,,United Kingdom
548894,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-04-04 16:01:00,2.46,,United Kingdom
554112,79191C,RETRO PLASTIC ELEPHANT TRAY,1,2011-05-22 14:44:00,0.85,17611.0,United Kingdom
556082,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-06-08 15:22:00,4.13,,United Kingdom
547772,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-03-25 11:34:00,1.95,17979.0,United Kingdom
561631,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-07-28 14:27:00,1.45,14911.0,EIRE
580432,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,12,2011-12-04 12:14:00,2.95,13153.0,United Kingdom
567665,21314,SMALL GLASS HEART TRINKET POT,2,2011-09-21 15:22:00,4.13,,United Kingdom
567424,22085,PAPER CHAIN KIT SKULLS ,1,2011-09-20 11:16:00,2.95,16369.0,United Kingdom
554826,20728,LUNCH BAG CARS BLUE,10,2011-05-26 14:53:00,1.65,12493.0,France
537457,21907,I'M ON HOLIDAY METAL SIGN,48,2010-12-07 09:51:00,1.85,17511.0,United Kingdom
538508,22754,SMALL RED BABUSHKA NOTEBOOK ,3,2010-12-12 13:32:00,0.85,15998.0,United Kingdom
548894,21880,RED RETROSPOT TAPE,6,2011-04-04 16:01:00,0.42,,United Kingdom
542401,22493,PAINT YOUR OWN CANVAS SET,2,2011-01-27 15:51:00,1.65,14541.0,United Kingdom
560926,22204,MILK PAN BLUE POLKADOT,2,2011-07-22 09:20:00,3.29,,United Kingdom
578833,20728,LUNCH BAG CARS BLUE,1,2011-11-25 15:23:00,4.96,,United Kingdom
553549,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-05-17 16:09:00,4.95,,United Kingdom
544940,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-02-25 10:19:00,1.45,16592.0,United Kingdom
581492,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-12-09 10:03:00,7.46,,United Kingdom
563895,22729,ALARM CLOCK BAKELIKE ORANGE,8,2011-08-21 10:35:00,3.75,18229.0,United Kingdom
541883,22938,CUPCAKE LACE PAPER SET 6,48,2011-01-24 10:56:00,1.65,13408.0,United Kingdom
552528,22727,ALARM CLOCK BAKELIKE RED ,3,2011-05-09 16:59:00,3.75,17218.0,United Kingdom
581492,22900,SET 2 TEA TOWELS I LOVE LONDON ,3,2011-12-09 10:03:00,6.63,,United Kingdom
C546897,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-17 18:25:00,4.95,18183.0,United Kingdom
578146,23461,SWEETHEART BIRD HOUSE,1,2011-11-23 11:07:00,4.15,13742.0,United Kingdom
576345,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2011-11-14 15:37:00,2.95,12374.0,Austria
569729,22695,WICKER WREATH SMALL,12,2011-10-06 09:43:00,1.45,16350.0,United Kingdom
C559670,22667,RECIPE BOX RETROSPOT ,-1,2011-07-11 13:51:00,2.95,16033.0,United Kingdom
577484,22633,HAND WARMER UNION JACK,6,2011-11-20 11:52:00,2.1,13536.0,United Kingdom
556009,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-06-08 11:37:00,1.69,18221.0,United Kingdom
564150,21533,RETROSPOT LARGE MILK JUG,3,2011-08-23 12:30:00,4.95,14936.0,Channel Islands
551876,20838,FRENCH LATTICE CUSHION COVER ,12,2011-05-05 08:18:00,0.85,14867.0,United Kingdom
542906,85099F,JUMBO BAG STRAWBERRY,1,2011-02-01 15:12:00,4.13,,United Kingdom
539455,72802C,VANILLA SCENT CANDLE JEWELLED BOX,2,2010-12-17 17:17:00,4.25,12748.0,United Kingdom
556903,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-06-15 12:55:00,2.08,14527.0,United Kingdom
560875,22297,HEART IVORY TRELLIS SMALL,24,2011-07-21 15:12:00,1.25,13562.0,United Kingdom
539437,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2010-12-17 14:54:00,4.21,,United Kingdom
563897,22617,BAKING SET SPACEBOY DESIGN,3,2011-08-21 10:44:00,4.95,12523.0,France
578149,22865,HAND WARMER OWL DESIGN,3,2011-11-23 11:11:00,4.96,,United Kingdom
542112,21327,SKULLS WRITING SET ,3,2011-01-25 13:55:00,1.65,13168.0,United Kingdom
563935,23110,PARISIENNE KEY CABINET ,2,2011-08-21 16:24:00,5.75,15547.0,United Kingdom
575612,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-11-10 12:47:00,1.45,17416.0,United Kingdom
538071,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2,2010-12-09 14:09:00,5.91,,United Kingdom
577633,22348,TEA BAG PLATE RED RETROSPOT,12,2011-11-21 10:35:00,0.85,14194.0,United Kingdom
575748,20726,LUNCH BAG WOODLAND,7,2011-11-11 10:21:00,4.96,,United Kingdom
552514,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-05-09 16:30:00,2.46,,United Kingdom
541421,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,6,2011-01-17 17:44:00,1.63,,United Kingdom
554082,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-05-22 11:49:00,1.25,14878.0,United Kingdom
537334,22179,SET 10 LIGHTS NIGHT OWL,4,2010-12-06 12:06:00,6.75,16719.0,United Kingdom
542102,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-25 13:26:00,0.55,12744.0,Singapore
565648,23375,50'S CHRISTMAS PAPER GIFT BAG,5,2011-09-05 16:22:00,0.82,18196.0,United Kingdom
571508,82580,BATHROOM METAL SIGN,1,2011-10-17 15:27:00,1.25,,United Kingdom
566776,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-15 09:53:00,2.08,14911.0,EIRE
543237,22069,BROWN  PIRATE TREASURE CHEST ,4,2011-02-04 13:39:00,4.13,,United Kingdom
551437,22430,ENAMEL WATERING CAN CREAM,4,2011-04-28 15:13:00,4.95,13725.0,United Kingdom
572929,23032,DRAWER KNOB CRACKLE GLAZE IVORY,1,2011-10-27 09:36:00,1.65,16626.0,United Kingdom
537624,21064,BOOM BOX SPEAKER BOYS,1,2010-12-07 14:41:00,5.95,12748.0,United Kingdom
570514,20723,STRAWBERRY CHARLOTTE BAG,12,2011-10-11 10:36:00,0.85,13089.0,United Kingdom
565224,20728,LUNCH BAG CARS BLUE,3,2011-09-01 19:11:00,1.65,14713.0,United Kingdom
543251,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-02-04 14:51:00,2.95,14194.0,United Kingdom
581230,23367,SET 12 COLOUR PENCILS SPACEBOY ,24,2011-12-08 10:24:00,0.65,14291.0,United Kingdom
573151,22551,PLASTERS IN TIN SPACEBOY,4,2011-10-27 20:09:00,1.65,17602.0,United Kingdom
547096,23053,RECYCLED ACAPULCO MAT PINK,2,2011-03-21 09:13:00,8.25,15669.0,United Kingdom
537823,90201D,GREEN ENAMEL FLOWER RING,1,2010-12-08 14:25:00,2.96,,United Kingdom
565919,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,2011-09-07 16:48:00,1.63,,United Kingdom
537209,20655,QUEEN OF SKIES LUGGAGE TAG,1,2010-12-05 15:12:00,1.25,14606.0,United Kingdom
539436,22161,HEART DECORATION RUSTIC HANGING ,1,2010-12-17 14:49:00,0.81,,United Kingdom
566296,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-11 15:47:00,4.25,17841.0,United Kingdom
550901,47566,PARTY BUNTING,4,2011-04-21 12:12:00,4.95,13389.0,United Kingdom
557129,22135,MINI LADLE LOVE HEART PINK,3,2011-06-16 19:59:00,0.42,17841.0,United Kingdom
545037,48187,DOORMAT NEW ENGLAND,2,2011-02-27 10:02:00,7.95,14532.0,United Kingdom
541686,20685,DOORMAT RED RETROSPOT,6,2011-01-20 15:42:00,7.95,16912.0,United Kingdom
567671,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1,2011-09-21 15:34:00,4.13,,United Kingdom
540681,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-01-10 16:25:00,2.51,,United Kingdom
545059,22716,CARD CIRCUS PARADE,12,2011-02-27 13:04:00,0.42,14157.0,United Kingdom
571660,22818,CARD CHRISTMAS VILLAGE,12,2011-10-18 12:49:00,0.42,16191.0,United Kingdom
572755,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,2011-10-25 17:31:00,2.55,13601.0,United Kingdom
548373,21696,SMALL SILVER TRELLIS CANDLEPOT,1,2011-03-30 16:34:00,5.79,,United Kingdom
566164,21213,PACK OF 72 SKULL CAKE CASES,6,2011-09-09 11:56:00,1.25,,United Kingdom
543166,22852,DOG BOWL VINTAGE CREAM,4,2011-02-04 08:27:00,4.25,13488.0,United Kingdom
540534,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-01-09 14:17:00,0.85,12971.0,United Kingdom
557502,21801,CHRISTMAS TREE DECORATION WITH BELL,3,2011-06-20 15:32:00,0.42,,United Kingdom
580027,84006,MAGIC TREE -PAPER FLOWERS,12,2011-12-01 12:01:00,0.85,14178.0,United Kingdom
544467,22297,HEART IVORY TRELLIS SMALL,2,2011-02-20 15:51:00,1.25,14502.0,United Kingdom
543631,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,3,2011-02-10 16:17:00,2.1,14081.0,United Kingdom
578469,23559,WOODLAND BUNNIES LOLLY MAKERS,12,2011-11-24 12:36:00,2.08,12471.0,Germany
580729,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,4,2011-12-05 17:24:00,1.25,,United Kingdom
543546,84836,ZINC METAL HEART DECORATION,2,2011-02-09 16:52:00,2.46,,United Kingdom
572229,21889,WOODEN BOX OF DOMINOES,12,2011-10-21 14:23:00,1.25,14329.0,United Kingdom
580958,22992,REVOLVER WOODEN RULER ,2,2011-12-06 14:30:00,1.95,17266.0,United Kingdom
565423,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,2011-09-04 12:23:00,2.25,12569.0,Germany
566172,22741,FUNKY DIVA PEN,48,2011-09-09 12:24:00,0.85,17001.0,United Kingdom
562670,21770,OPEN CLOSED METAL SIGN,2,2011-08-08 13:42:00,4.95,14911.0,EIRE
550215,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-04-15 10:43:00,5.79,,United Kingdom
549555,22956,36 FOIL HEART CAKE CASES,1,2011-04-10 12:52:00,2.1,13606.0,United Kingdom
574076,23497,CLASSIC CHROME BICYCLE BELL ,1,2011-11-02 15:38:00,3.29,,United Kingdom
558614,84559A,3D SHEET OF DOG STICKERS,19,2011-06-30 15:56:00,0.79,,United Kingdom
549155,85087,CANDY SPOT CUSHION COVER,1,2011-04-06 17:08:00,8.29,,United Kingdom
557957,85099F,JUMBO BAG STRAWBERRY,10,2011-06-23 19:20:00,2.08,13969.0,United Kingdom
560856,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-07-21 13:06:00,2.49,16607.0,United Kingdom
567612,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-09-21 11:48:00,1.45,17164.0,United Kingdom
572552,23266,SET OF 3 WOODEN STOCKING DECORATION,6,2011-10-24 17:07:00,2.46,14096.0,United Kingdom
550957,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-04-21 16:37:00,0.85,18283.0,United Kingdom
559039,23084,RABBIT NIGHT LIGHT,1,2011-07-05 15:32:00,4.13,,United Kingdom
540240,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,2011-01-05 15:09:00,1.25,17585.0,United Kingdom
563404,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-08-16 11:04:00,3.75,16303.0,United Kingdom
541215,21677,HEARTS  STICKERS,12,2011-01-14 13:42:00,0.85,14329.0,United Kingdom
551982,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-05-05 13:56:00,2.95,15023.0,United Kingdom
543590,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-02-10 11:44:00,2.95,17377.0,United Kingdom
542906,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-02-01 15:12:00,3.29,,United Kingdom
566732,22571,ROCKING HORSE RED CHRISTMAS ,12,2011-09-14 13:42:00,0.85,17716.0,United Kingdom
575477,17084N,FAIRY DREAMS INCENSE ,3,2011-11-09 16:14:00,0.42,,United Kingdom
547048,22550,HOLIDAY FUN LUDO,4,2011-03-20 11:52:00,3.75,14911.0,EIRE
537210,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2010-12-05 15:15:00,1.25,15953.0,United Kingdom
564838,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-08-30 12:43:00,3.29,,United Kingdom
562034,20770,ABSTRACT CIRCLE JOURNAL ,6,2011-08-02 09:14:00,2.55,12449.0,Belgium
575748,21240,BLUE POLKADOT CUP,14,2011-11-11 10:21:00,1.63,,United Kingdom
547906,82583,HOT BATHS METAL SIGN,2,2011-03-28 12:13:00,2.1,14410.0,United Kingdom
572336,22947,WOODEN ADVENT CALENDAR RED,4,2011-10-24 10:29:00,16.95,13523.0,United Kingdom
554310,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-05-23 15:25:00,16.63,,United Kingdom
551724,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-05-03 17:12:00,4.25,15976.0,United Kingdom
562955,22294,HEART FILIGREE DOVE  SMALL,1,2011-08-11 10:14:00,2.46,,United Kingdom
556120,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-06-09 10:06:00,0.19,16722.0,United Kingdom
543116,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-02-03 13:29:00,1.45,17672.0,United Kingdom
540353,47599A,PINK PARTY BAGS,8,2011-01-06 14:53:00,2.1,13764.0,United Kingdom
572025,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-10-20 11:30:00,2.08,17651.0,United Kingdom
545662,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-04 14:42:00,1.25,15358.0,United Kingdom
558682,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-07-01 11:20:00,4.13,,United Kingdom
550052,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-14 12:00:00,2.95,17068.0,United Kingdom
575329,22865,HAND WARMER OWL DESIGN,1,2011-11-09 13:50:00,2.1,17038.0,United Kingdom
579187,23094,LE GRAND TRAY CHIC SET,1,2011-11-28 15:31:00,24.96,,United Kingdom
567890,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-09-22 15:40:00,0.39,14125.0,United Kingdom
568657,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-09-28 12:22:00,0.85,16460.0,United Kingdom
575843,21993,FLORAL FOLK STATIONERY SET,1,2011-11-11 12:02:00,1.25,14446.0,United Kingdom
560820,22619,SET OF 6 SOLDIER SKITTLES,3,2011-07-21 10:59:00,3.75,17811.0,United Kingdom
545945,23006,TRAVEL CARD WALLET FLOWER MEADOW,3,2011-03-08 12:07:00,0.42,16710.0,United Kingdom
558874,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-07-04 13:29:00,9.95,,United Kingdom
538524,85135C,RED DRAGONFLY HELICOPTER,1,2010-12-13 09:35:00,8.47,,United Kingdom
570428,23245,SET OF 3 REGENCY CAKE TINS,2,2011-10-10 14:02:00,4.95,15553.0,United Kingdom
557636,23167,SMALL CERAMIC TOP STORAGE JAR ,6,2011-06-21 15:41:00,0.83,17841.0,United Kingdom
562217,22082,RIBBON REEL STRIPES DESIGN ,10,2011-08-03 14:06:00,1.65,17659.0,United Kingdom
568719,21824,PAINTED METAL STAR WITH HOLLY BELLS,11,2011-09-28 16:19:00,0.83,,United Kingdom
547892,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-28 10:15:00,0.55,12669.0,France
556009,22469,HEART OF WICKER SMALL,12,2011-06-08 11:37:00,1.65,18221.0,United Kingdom
547547,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-03-23 15:30:00,2.46,,United Kingdom
543013,85131C,BEADED CRYSTAL HEART BLUE ON STICK,1,2011-02-02 13:35:00,0.83,,United Kingdom
547541,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-03-23 15:22:00,1.65,14607.0,United Kingdom
555524,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-06-05 11:37:00,2.95,16923.0,United Kingdom
551953,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,2011-05-05 11:53:00,8.25,13448.0,United Kingdom
546891,90129E,PURPLE GLASS TASSLE BAG CHARM,3,2011-03-17 18:18:00,1.63,,United Kingdom
560606,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-07-20 10:08:00,1.25,17422.0,United Kingdom
552864,22913,RED COAT RACK PARIS FASHION,12,2011-05-11 17:13:00,4.95,13235.0,United Kingdom
556330,22917,HERB MARKER ROSEMARY,4,2011-06-10 11:29:00,0.65,17797.0,United Kingdom
551982,22478,BIRDHOUSE GARDEN MARKER ,4,2011-05-05 13:56:00,1.25,15023.0,United Kingdom
537434,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2010-12-06 16:57:00,1.66,,United Kingdom
575477,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-11-09 16:14:00,4.13,,United Kingdom
542719,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-01-31 14:18:00,0.85,17619.0,United Kingdom
573545,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-10-31 13:12:00,0.85,16969.0,United Kingdom
576911,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-11-17 10:01:00,3.75,17461.0,United Kingdom
548330,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2011-03-30 13:26:00,2.95,14810.0,United Kingdom
578074,23365,SET 12 COLOUR PENCILS LOVE LONDON,3,2011-11-22 16:06:00,0.65,17590.0,United Kingdom
578149,21888,BINGO SET,2,2011-11-23 11:11:00,7.46,,United Kingdom
569555,23337,EGG FRYING PAN MINT ,6,2011-10-05 08:17:00,2.08,17728.0,United Kingdom
571747,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-19 10:59:00,1.95,13849.0,United Kingdom
572317,23439,HAND WARMER RED LOVE HEART,2,2011-10-23 16:13:00,2.1,14629.0,United Kingdom
544572,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-02-21 13:21:00,14.95,14639.0,United Kingdom
567675,23256,CHILDRENS CUTLERY SPACEBOY ,7,2011-09-21 15:54:00,4.15,15351.0,United Kingdom
545078,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,2011-02-28 10:15:00,3.29,,United Kingdom
548354,22431,WATERING CAN BLUE ELEPHANT,48,2011-03-30 15:06:00,1.65,15981.0,United Kingdom
562715,23245,SET OF 3 REGENCY CAKE TINS,8,2011-08-08 15:34:00,5.79,,United Kingdom
568328,22729,ALARM CLOCK BAKELIKE ORANGE,3,2011-09-26 14:06:00,3.75,18016.0,United Kingdom
564065,22044,CHRISTMAS CARD STACK OF PRESENTS,12,2011-08-22 15:05:00,0.42,15150.0,United Kingdom
555201,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-06-01 12:10:00,5.45,16969.0,United Kingdom
572065,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-10-20 13:06:00,2.95,12556.0,Spain
571892,23555,LANDMARK FRAME NOTTING HILL ,3,2011-10-19 14:12:00,12.5,13089.0,United Kingdom
559356,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-07-07 18:29:00,2.89,15416.0,United Kingdom
554509,21175,GIN + TONIC DIET METAL SIGN,3,2011-05-24 15:45:00,2.55,17375.0,United Kingdom
562031,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-08-01 17:37:00,1.65,16984.0,United Kingdom
558536,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-06-30 12:06:00,1.65,12424.0,Australia
552229,35648,VINTAGE BEAD PINK PURSE ,1,2011-05-06 15:40:00,1.63,,United Kingdom
562619,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-08-08 12:34:00,1.25,15311.0,United Kingdom
537434,85185B,PINK HORSE SOCK PUPPET,1,2010-12-06 16:57:00,5.91,,United Kingdom
570871,23188,VINTAGE  2 METRE FOLDING RULER,2,2011-10-12 16:36:00,3.29,,United Kingdom
552660,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-05-10 15:03:00,15.79,,United Kingdom
572049,22904,CALENDAR PAPER CUT DESIGN,6,2011-10-20 12:21:00,2.95,17243.0,United Kingdom
550479,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-04-18 14:01:00,1.25,15625.0,United Kingdom
571841,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-10-19 12:21:00,4.25,17625.0,United Kingdom
568191,23508,MINI PLAYING CARDS DOLLY GIRL ,6,2011-09-25 14:37:00,0.42,16655.0,United Kingdom
563352,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-08-15 14:32:00,9.95,15706.0,United Kingdom
547083,22156,HEART DECORATION WITH PEARLS ,4,2011-03-20 15:21:00,0.85,15452.0,United Kingdom
551525,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-01 12:37:00,0.55,14667.0,United Kingdom
557283,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-06-19 12:26:00,1.45,16813.0,United Kingdom
576045,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-11-13 14:42:00,4.95,15022.0,United Kingdom
573130,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-10-27 16:41:00,8.5,13969.0,United Kingdom
561630,22354,RETROSPOT PADDED SEAT CUSHION,4,2011-07-28 14:16:00,3.75,14527.0,United Kingdom
572758,23311,VINTAGE CHRISTMAS STOCKING ,1,2011-10-25 18:39:00,4.96,,United Kingdom
580687,22383,LUNCH BAG SUKI DESIGN ,10,2011-12-05 15:38:00,1.65,16379.0,United Kingdom
577078,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,2011-11-17 15:17:00,1.63,,United Kingdom
558891,22089,PAPER BUNTING VINTAGE PAISLEY,12,2011-07-04 15:38:00,2.95,16861.0,United Kingdom
568590,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-09-28 10:29:00,0.29,13126.0,United Kingdom
C542426,22423,REGENCY CAKESTAND 3 TIER,-2,2011-01-28 09:32:00,12.75,14146.0,United Kingdom
554392,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-05-24 12:04:00,0.85,14534.0,United Kingdom
547652,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2011-03-24 12:15:00,2.95,14606.0,United Kingdom
C559347,21670,BLUE SPOT CERAMIC DRAWER KNOB,-12,2011-07-07 17:22:00,1.25,18072.0,United Kingdom
581571,21137,BLACK RECORD COVER FRAME,24,2011-12-09 12:00:00,3.39,15311.0,United Kingdom
C560563,23173,REGENCY TEAPOT ROSES ,-1,2011-07-19 13:37:00,9.95,14911.0,EIRE
563239,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2011-08-15 10:02:00,4.95,15048.0,United Kingdom
561209,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2011-07-25 16:57:00,3.29,,United Kingdom
570187,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-10-07 15:09:00,4.96,,United Kingdom
546770,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-16 15:17:00,2.95,12523.0,France
563917,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-08-21 13:46:00,1.25,14572.0,United Kingdom
575516,21754,HOME BUILDING BLOCK WORD,3,2011-11-10 10:45:00,6.25,17340.0,United Kingdom
543658,20725,LUNCH BAG RED RETROSPOT,40,2011-02-11 10:38:00,1.65,13819.0,United Kingdom
566269,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-09-11 13:39:00,1.45,17864.0,United Kingdom
575477,23288,GREEN VINTAGE SPOT BEAKER,6,2011-11-09 16:14:00,1.63,,United Kingdom
557938,23170,REGENCY TEA PLATE ROSES ,2,2011-06-23 15:35:00,3.29,,United Kingdom
537669,21726,MULTI HEARTS  STICKERS,12,2010-12-08 08:58:00,0.85,16863.0,United Kingdom
550906,85144,JARDIN ETCHED GLASS CHEESE DISH,12,2011-04-21 12:34:00,1.95,14298.0,United Kingdom
